0,0,0,0
0,0,0.0548131080908407,0
0,0,0.217386454215589,0
0,0,0.484921071152586,0
0,0,0.854617991680171,0
0,0,1.32367824857668,0
0,0,1.88930287462047,0
0,0,2.54869290258986,0
0,0,3.29904936526319,0
0,0,4.13757329541882,0
0,0,5.06146572583508,0
0,0,6.0679276892903,0
0,0,7.15416021856283,0
0,0,8.31736434643101,0
0,0,9.55474110567318,0
0,0,10.8634915290677,0
0,0,12.2408166493928,0
0,0,13.683917499427,0
0,0,15.1899951119485,0
0,0,16.7562505197358,0
0,0,18.379884755567,0
0,0,20.0580988522206,0
0,0,21.7880938424749,0
0,0,23.5670707591083,0
0,0,25.3922306348991,0
0,0,27.2607745026256,0
0,0,29.1699033950661,0
0,0,31.1168183449991,0
0,0,33.0987203852028,0
0,0,35.1128105484556,0
0,0,37.1562898675358,0
0,0,39.2263593752218,0
0,0,41.3202201042919,0
0,0,43.4350730875245,0
0,0,45.5681193576979,0
0,0,47.7165599475903,0
0,0,49.8775958899803,0
0,0,52.0484282176461,0
0,0,54.226257963366,0
0,0,56.4082861599184,0
0,0,58.5917138400816,0
0,0,60.773742036634,0
0,0,62.9515717823539,0
0,0,65.1224041100197,0
0,0,67.2834400524096,0
0,0,69.4318806423021,0
0,0,71.5649269124755,0
0,0,73.6797798957081,0
0,0,75.7736406247782,0
0,0,77.8437101324642,0
0,0,79.8871894515444,0
0,0,81.9012796147972,0
0,0,83.8831816550009,0
0,0,85.8300966049339,0
0,0,87.7392254973744,0
0,0,89.6077693651009,0
0,0,91.4329292408917,0
0,0,93.211906157525,0
0,0,94.9419011477794,0
0,0,96.620115244433,0
0,0,98.2437494802643,0
0,0,99.8100048880514,0
0,0,101.316082500573,0
0,0,102.759183350607,0
0,0,104.136508470932,0
0,0,105.445258894327,0
0,0,106.682635653569,0
0,0,107.845839781437,0
0,0,108.93207231071,0
0,0,109.938534274165,0
0,0,110.862426704581,0
0,0,111.700950634737,0
0,0,112.45130709741,0
0,0,113.11069712538,0
0,0,113.676321751423,0
0,0,114.14538200832,0
0,0,114.515078928847,0
0,0,114.782613545784,0
0,0,114.945186891909,0
0,0,115,0
0.161418206493289,0.120488317791445,115,0
0.635739397881265,0.47453860545553,115,0
1.40806343202609,1.05102886442689,115,0
2.46349016678991,1.83883709614017,115,0
3.78711946003489,2.82684130203,115,0
5.36405116962318,4.00391948353102,115,0
